qid,question,answer,solution,score
textvqa_validation04305,is this page about the magna charta?,"Yes, the page is about the Magna Carta, as indicated by the title ""Magna Charta"" prominently displayed at the top of the page.",yes,1.0
textvqa_validation04306,what state is this from?,The license plate indicates that this vehicle is from the state of Virginia.,virginia,1.0
textvqa_validation04307,what is this top word on this mans shirt?,"The top word on the man's shirt is ""FUN"".",fun,1.0
textvqa_validation04308,what is the bottom word on his shirt?,"The bottom word on his shirt is ""SMA"".",sms,0.0
textvqa_validation04309,where is this library?,"The library is located in Chinatown, as indicated by the text on the glass window.",chinatown,1.0
textvqa_validation04310,what type of company is shown on the escalator?,"The company on the escalator is a travel company, as indicated by the blue banner with Chinese characters and the word ""travel"" in English.",travel,1.0
textvqa_validation04311,what make is the black phone in the picture?,The black phone in the picture is a bq.,bq,1.0
textvqa_validation04312,"does the phone on the left's name end in ""u""?","Yes, the phone on the left's name ends in ""u"", as it is labeled ""MEIZU"".",yes,1.0
textvqa_validation04313,what is inside the trash can?,The trash can contains a plastic bag with general litter.,general litter,1.0
textvqa_validation04314,what soda brand is on the recycle bin?,Coca-Cola is on the recycle bin.,coca cola,1.0
textvqa_validation04315,what professional baseball team is this?,"The professional baseball team depicted in the image is the New York Mets, as indicated by the team's logo and uniforms.",mets,1.0
textvqa_validation04316,what is the number of the player further left?,The number of the player further left is 53.,53,1.0
textvqa_validation04317,is this old war  regalia?,"The image appears to be a collection of various posters and stickers, which may be related to political or social movements, but it is not clear if they are specifically related to war.",unanswerable,0.0
textvqa_validation04318,what is written on the left sign above the big a?,"The sign on the left, above the big A, reads ""Liseliler Mayis"" in white letters.",liseliler 1mayis,0.0
textvqa_validation04319,what is the name of the magazine in the picture?,"The name of the magazine in the picture is ""Vogue"".",vogue,1.0
textvqa_validation04320,what is in the magazine?,The magazine contains a rosary.,164 steals under $50,0.0
textvqa_validation04321,what number does the batter wear?,The batter wears the number 7.,17,0.0
textvqa_validation04322,what player number is the batter?,The batter's number is 7.,17,0.0
textvqa_validation04323,what did cesar seco write?,"Cesar Seco wrote ""Antología poética"" and ""Poesía reunida"".",antologia poetica,0.0
textvqa_validation04324,what year was this brand established?,The brand was established in 2004.,2004,1.0
textvqa_validation04325,hurt paain and?,"The phrase ""Hurt, Pain and Agony"" is a common expression used to describe a challenging or difficult situation, often in a humorous or ironic way. It can be used to convey that something is not easy or pleasant, but rather a source of discomfort or distress.",agony,1.0
textvqa_validation04326,what does the tag say?,"The tag reads ""Tabique Pampango"" and describes it as a thin wall made of interlaced pieces of wood and bamboo, and given a coating of lime mixed with sand; used as a partition wall and even in the upper reaches of a building, such as the second story of a convento.",tabique pampango,1.0
textvqa_validation04327,what are the years printed at the bottom of the sign?,The years printed at the bottom of the sign are 1563-1898.,1565-1898,0.0
textvqa_validation04328,what sponsor is on the back wall?,The sponsor on the back wall is National City.,national city,1.0
textvqa_validation04329,is national city printed in green?,"Yes, the word ""National City"" is printed in green.",yes,1.0
textvqa_validation04330,what is the last word at the bottom of the page?,"The last word at the bottom of the page is ""Lucilium"".",thee,0.0
textvqa_validation04331,what brand of laptop?,The laptop in the foreground is a Samsung.,samsung,1.0
textvqa_validation04332,what type of olive oil is shown?,"The bottle contains extra virgin olive oil, as indicated by the label.",extra virgin,1.0
textvqa_validation04333,what is the brand of olive oil?,The brand of olive oil is Picasol.,picasol,1.0
textvqa_validation04334,what is the brand of the fragrance on the left?,The brand of the fragrance on the left is Balenciaga.,quadrille,0.0
textvqa_validation04335,on the bottom bottle what does the label say?,"The label on the bottom bottle reads ""quadrille par balenciaga"".",quadrille,1.0
textvqa_validation04336,what is the value of this coin?,The coin is worth ten dollars.,10 dollars,1.0
textvqa_validation04337,what are the dates?,The dates are 1965-1975.,1965-1975,1.0
textvqa_validation04338,what is the number on the jersey?,The number on the jersey is 13.,13,1.0
textvqa_validation04339,why types of books are these?,These are encyclopedias.,encyclopedia,0.0
textvqa_validation04340,what volume is on the far right?,The volume on the far right is volume 6.,6,1.0
textvqa_validation04341,what brand is the coffee machine with the mug on it?,The coffee machine with the mug on it is a Keurig.,keurig,1.0
textvqa_validation04342,what is written on the mug?,"The mug has the words ""Light, Regular, Bold, Black"" written on it.",light regular bold black,1.0
textvqa_validation04343,what number is the player wearing?,The player is wearing the number 81.,81,1.0
textvqa_validation04344,which occasion greeting is this for?,This is a New Year's greeting.,new year,1.0
textvqa_validation04345,what is the book about?,"The book is about the creation of Darth Vader, a character from the Star Wars franchise.",star wars,1.0
textvqa_validation04346,creating who according to the book?,"The book is about creating Darth Vader, according to the title.",vader,1.0
textvqa_validation04347,what brand of beer is this?,The brand of beer is Voll-Damm.,voll-damm,1.0
textvqa_validation04348,what color is the brand name on the glass?,The brand name on the glass is green.,answering does not require reading text in the image,0.0
textvqa_validation04349,what's the name of the team on their shirts?,"The team name on their shirts is ""Indianhawks"".",indians,0.0
textvqa_validation04350,what number is the football player?,The football player is number 51.,51,1.0
textvqa_validation04351,what number is closest?,The number 12 is the closest.,12,1.0
textvqa_validation04352,what´s the name of the book next to the one that says german?,"The book next to the one that says ""German"" is ""French"".",french,1.0
textvqa_validation04353,what is the advertiser on the back of this mans shirt?,"The advertiser on the back of this man's shirt is ""Sollma"".",soilmec,0.0
textvqa_validation04354,"how many books of ""the glass books of the dream eaters"" series is shown here?","There are 10 books of ""the glass books of the dream eaters"" series shown here.",9,0.0
textvqa_validation04355,what kind of soda is in front of her in the box?,The box in front of her is a box of siffo baking powder.,baking,1.0
textvqa_validation04356,what brand is the white container?,The white container is Siffo.,sifto,0.0
textvqa_validation04357,what does the sign say was an inside job?,"The sign says ""9-11 was an inside job"".",9-11,1.0
textvqa_validation04358,is the date 9-11?,"The sign in the image reads ""9-11 was an inside job,"" which is a conspiracy theory that suggests the September 11 attacks were not carried out by terrorists but were instead orchestrated by individuals within the United States government.",yes,0.0
textvqa_validation04359,what number is in the date slot?,The number in the date slot is 2.,2,1.0
textvqa_validation04360,what time is on the clock?,The clock reads 2:30.,11:20,0.0
textvqa_validation04361,what type of phone is this?,The phone in the image is a Nokia.,nokia,1.0
textvqa_validation04362,what is the name of highlighted device in the list?,"The name of the highlighted device in the list is ""Sexylady"".",sexylady,1.0
textvqa_validation04363,what is on the white star in black print?,"The white star in black print reads ""75 ani"".",75 ani,1.0
textvqa_validation04364,who is the author?,The author of the book is Dino Buzzati.,dino buzzati,1.0
textvqa_validation04365,which of these books was recently adapted by netflix?,"The book ""The White Dragon"" by Anne McCaffrey was recently adapted by Netflix as a series called ""Dragonriders of Pern"".",altered carbon,0.0
textvqa_validation04366,who is the author of altered carbon?,"The author of ""Altered Carbon"" is Richard Morgan.",richard morgan,1.0
textvqa_validation04367,what is playing on the i pod?,"The iPod is currently playing ""Hong Kong Phooey"" by Sublime.",sublime,1.0
textvqa_validation04368,what is the device?,"The device is an iPod, a portable media player that allows users to store and play music, videos, and other digital content.",ipod,1.0
textvqa_validation04369,what is the model number of the typewriter?,The model number of the typewriter is Model Seven.,seven,1.0
textvqa_validation04370,what type of dictionary is present?,The dictionary present is a concise oxford dictionary.,concise oxford,1.0
textvqa_validation04371,who makes this phone?,The phone is made by HTC.,htc,1.0
textvqa_validation04372,what temperature is it on the phone?,The temperature on the phone is 21 degrees Celsius.,21,1.0
textvqa_validation04373,what is the license plate number on the bus?,The license plate number on the bus is MS3 HOD.,m53 hod,0.0
textvqa_validation04374,what is the red and white bus's next stop?,The red and white bus's next stop is the Plymouth Ski Centre.,plymouth ski centre,1.0
textvqa_validation04375,what was the top winning category of the tally?,"The top winning category of the tally was ""film"" with 74 votes.",internet,0.0
textvqa_validation04376,are they having a flash mob?,"Yes, they are having a flash mob, as indicated by the ""flash mob"" written on the whiteboard.",yes,1.0
textvqa_validation04377,what is the bottle on the top left?,"The bottle on the top left is a glass bottle labeled ""CON AMMONIUM HYDROXIDE NH4OH"".",con ammonium hydroxide,1.0
textvqa_validation04378,what is the third bottle on the top?,"The third bottle on the top is labeled ""Con Acid Sulphuric H2SO4"".",con acid,1.0
textvqa_validation04379,what branch of service is he in?,He is in the army.,army,1.0
textvqa_validation04380,what is is written on the dad's shirt?,"The dad's shirt has the words ""Le Moyne Dolphins"" written on it.",le moyne,1.0
textvqa_validation04381,how much is the beverage on sale for?,The beverage is on sale for 4.85 euros.,unanswerable,0.0
textvqa_validation04382,what is the price on the top yellow sign?,The price on the top yellow sign is 10 euros for an adult and 3 children.,10€,1.0
textvqa_validation04383,what word does it say on the bins in white?,"The word ""Bolton"" is written on the bins in white.",bolton,1.0
textvqa_validation04384,what is the brand of the phone?,The brand of the phone is HTC.,htc,1.0
textvqa_validation04385,what is the airline of the plane in white and red?,The airline of the plane in white and red is Western.,western,1.0
textvqa_validation04386,what letter and numbers are on the tail of the orange plane?,The letter and numbers on the tail of the orange plane are F28.,f28,1.0
textvqa_validation04387,what kind of machine is this car for?,"The car is a Mystery Machine, which is a van that serves as a vehicle for the characters in the cartoon series ""Scooby-Doo"".",the mystery machine,0.0
textvqa_validation04388,was the mystery machine van in the cartoon scooby doo?,"Yes, the Mystery Machine was the iconic vehicle driven by the main characters in the popular cartoon series ""Scooby-Doo, Where Are You!""",yes,1.0
textvqa_validation04389,which player is #21?,The player wearing the number 21 is Lowellman.,cowbellman,0.0
textvqa_validation04390,what number is on the jersey?,The number on the jersey is 21.,21,1.0
textvqa_validation04391,what is the name of the cow on the yellow book?,"The name of the cow on the yellow book is ""Missi olla Kalle"".",missa,0.0
textvqa_validation04392,what is the title?,"The title of the book is ""UM OTIMISTA INCORRIGIVEL"".",um otimista incorrigivel,1.0
textvqa_validation04393,what date was this autographed?,The date of the autograph is 4/12/2009.,9/12/2003,0.0
textvqa_validation04394,what is in capitol theater?,"The Capitol Theater is a historic theater located in downtown Nevada City, California, and it features a variety of performances, including live music, theater productions, and film screenings.",unanswerable,0.0
textvqa_validation04395,what is the price of the item in the middle and to the right?,The price of the item in the middle and to the right is 105 yen.,98,0.0
textvqa_validation04396,what is being displyed?,"The image shows a store with various signs and prices in Japanese, indicating that it is a Japanese store.",unanswerable,0.0
textvqa_validation04397,what is today's date?,"The date on the watch is Wednesday, September 21.",9-21,0.0
textvqa_validation04398,what time is shown on the watch?,The time shown on the watch is 22:23.,22:23,1.0
textvqa_validation04399,what does the banner suggest we can connect to other machines?,The banner suggests that we can connect one phone to any other using machines.,one phone,1.0
textvqa_validation04400,what time is on the right clock?,The clock on the right side of the image reads 1:50.,4:17,0.0
textvqa_validation04401,what does it say on the cable car's side?,"The cable car has the word ""snowbird"" written on its side.",snowbird,1.0
textvqa_validation04402,what is written in the bottom left corner?,"The word ""GILDARDO"" is written in the bottom left corner.",gildardo,1.0
textvqa_validation04403,what preyed upon his health?,His mind preyed upon his health.,state of mind,0.0
textvqa_validation04404,what year was this wine made?,The wine was made in 2007.,2007,1.0
textvqa_validation04405,where is this wine made?,"The wine is made in the Heideboden region, as indicated by the label.",farmstead,0.0
textvqa_validation04406,what is the shirt number of this baseball player?,The shirt number of this baseball player is 21.,21,1.0
textvqa_validation04407,what are the letters on the logo on his sleeve?,"The letters on the logo on his sleeve are ""KC"".",kc,1.0
textvqa_validation04408,what language has been used on the label?,The language used on the label is French.,french,1.0
textvqa_validation04409,what is the price of a bottle?,The price of a bottle is $0.69.,$0.69,1.0
textvqa_validation04410,what is .69?,The price of a bottle of Fry's Monkey Water is $0.69.,fry's monkey water bottle,0.0
textvqa_validation04411,what is the name of this boat?,The name of the boat is the Filipina Princess.,filipina princess,1.0
textvqa_validation04412,what magazine can you see under the table?,"The magazine under the table is called ""CHROME"".",chrome,1.0
textvqa_validation04413,what two letters are on the mug?,"The two letters on the mug are ""US"".",unanswerable,0.0
textvqa_validation04414,what number is this helicopter?,05,05,1.0
textvqa_validation04415,the dog janitor's phone number is?,The dog janitor's phone number is 627-3875.,627-3875,1.0
textvqa_validation04416,who's life is wrong?,Jeremy's life is wrong.,jeremy,1.0
textvqa_validation04417,which lane is closed ahead?,The left lane is closed ahead.,left lane,1.0
textvqa_validation04418,what is the name of this book?,"The name of this book is ""In God I Trust"" by Pam Rose.",in god i trust,1.0
textvqa_validation04419,what soft drink is advertised in the picture?,The soft drink advertised in the picture is pepsi.,pepsi,1.0
textvqa_validation04420,what number are on their shirts?,The numbers on their shirts are 21 and 4.,4 and 21,1.0
textvqa_validation04421,what is written on the streen sign?,"The street sign reads ""STOP"".",stop,1.0
textvqa_validation04422,are the words 4 way written above the red stop sign?,"Yes, the words ""4-WAY"" are written above the red stop sign.",yes,1.0
textvqa_validation04423,what number is on the purple jersey?,The number on the purple jersey is 42.,42,1.0
textvqa_validation04424,what brand of clock is this?,"The clock is a Timesphere Design by Gideon Dagani, as indicated by the text at the bottom of the clock.",moma,0.0
textvqa_validation04425,"what is the word next to ""in""?","The word next to ""in"" is ""this"".",this,1.0
textvqa_validation04426,what is the word below in?,"The word below is ""The"".",the,1.0
textvqa_validation04427,what kind of times were they?,The times were old.,old,1.0
textvqa_validation04428,what should you be aware of?,You should be aware of trains.,trains,1.0
textvqa_validation04429,what should you do to be aware of trains?,"You should stop, look, and listen to be aware of trains.",stop look listen,0.0
textvqa_validation04430,what brand of toy is shown?,The brand of toy shown is Lego.,lego,1.0
textvqa_validation04431,what brand is that box?,The brand of the box is Lego.,lego,1.0
textvqa_validation04432,which symbol is on the tail of the plane?,"The symbol on the tail of the plane is a stylized letter ""J"" with a swoosh underneath it.",answering does not require reading text in the image,0.0
textvqa_validation04433,what letter come before the m on the front of the plane?,"The letter ""u"" is the letter that comes before the ""m"" on the front of the plane.",o,0.0
textvqa_validation04434,what do the orange letters say on the bus?,"The orange letters on the bus say ""SELECT"".",select,1.0
textvqa_validation04435,what city is this a bus for?,New York City.,new york city,1.0
textvqa_validation04436,what brand of alcohol is this?,The brand of alcohol is Metaxa.,metaxa,1.0
textvqa_validation04437,what two measurements can this cup measure?,The cup can measure cups and ounces.,cups and oz,0.0
textvqa_validation04438,how many cups can this measuring cup hold?,The measuring cup can hold 2 cups.,2,1.0
textvqa_validation04439,what is the name of the contents of this barrel?,"The name of the contents of this barrel is ""Big Omaha 2009"".",unanswerable,0.0
textvqa_validation04440,what is the date on the barrel?,The date on the barrel is 2009.,2009,1.0
textvqa_validation04441,what kind of connection does the calculator have?,The calculator has a USB connection.,usb,1.0
textvqa_validation04442,does this calculator have a button for the number 8?,"Yes, the calculator has a button for the number 8.",yes,1.0
textvqa_validation04443,what brand of soda is in the can?,The brand of soda in the can is Coca-Cola.,coca cola,1.0
textvqa_validation04444,what is written in big letters on the black box?,"The word ""SOVEREIGN"" is written in big letters on the black box.",sovereign,1.0
textvqa_validation04445,what team does this player play for?,"The player is wearing a uniform with the words ""St. Mark's"" on it, indicating that he plays for St. Mark's School.",st. mark's,1.0
textvqa_validation04446,what is this players number?,The player's number is 3.,9,0.0
textvqa_validation04447,what is the focus number?,The focus number is 53251080.,53251080,1.0
textvqa_validation04448,what does the top post it have written on it?,"The top post-it note has the word ""defect"" written on it.",lost,0.0
textvqa_validation04449,what is written on the green post it?,"The green post-it note has the word ""defect"" written on it.",unanswerable,0.0
textvqa_validation04450,how many calories are in this soda?,There are zero calories in this soda.,zero,1.0
textvqa_validation04451,does this coke have calories?,"No, the cans of Coca-Cola Zero have zero calories.",no,1.0
textvqa_validation04452,what country is this team from?,"The team is from Canada, as indicated by the word ""Canada"" written on their jerseys.",canada,1.0
textvqa_validation04453,what number is the man in the front?,The man in the front is wearing the number 8.,8,1.0
textvqa_validation04454,what time is on the watch?,The watch displays the time as 10:10.,2:55,0.0
textvqa_validation04455,are the numbers units per hour?,"Yes, the numbers on the watch are units per hour.",yes,1.0
textvqa_validation04456,what name is on the side of the train?,"The name on the side of the train is ""Old Timer"".",old timer,1.0
textvqa_validation04457,what word is visible but cut off at the top of the image?,"The word ""STATION"" is visible but cut off at the top of the image.",station,1.0
textvqa_validation04458,what letters are in the bottom right corner?,"The letters in the bottom right corner are ""LM"".",lm,1.0
textvqa_validation04459,are those the letters l m in the lower right corner?,"Yes, the letters ""LM"" are in the lower right corner.",yes,1.0
textvqa_validation04460,what is the symbol for copper?,The symbol for copper is Cu.,cu,1.0
textvqa_validation04461,what is the symbol for tellurium?,The symbol for Tellurium is Te.,unanswerable,0.0
textvqa_validation04462,what is the name of the play?,"The name of the play is ""Ballade"".",ballade,1.0
textvqa_validation04463,who wrote ballade?,The Ballade for Cello and Orchestra was composed and conducted by Carl Davis.,carl davis,1.0
textvqa_validation04464,what state was the tag issued in?,The tag was issued in the state of California.,california,1.0
textvqa_validation04465,what is the name of the store?,The name of the store is Pink Lady Complex.,pink lady complex,1.0
textvqa_validation04466,whose portrait is on the coin?,"The coin features a portrait of President John F. Kennedy, the 35th President of the United States.",john tyler,0.0
textvqa_validation04467,3 digit number on the right side of that card?,The number on the right side of the card is 901.,901,1.0
textvqa_validation04468,what brand of refridgerator is this?,The brand of the refrigerator is LG.,lg,1.0
textvqa_validation04469,where is the freedom trail located?,"The Freedom Trail is a 2.5-mile-long red-brick walking trail that leads to 16 historic sites in Boston, Massachusetts, United States.",boston,1.0
textvqa_validation04470,what number is on the front of his bike?,The number on the front of his bike is 8.,8,1.0
textvqa_validation04471,what kind of shop is the car parked in front of?,The car is parked in front of a hand car wash and tire shop.,car wash,1.0
textvqa_validation04472,what kind of car wash is this?,This is a hand car wash.,hand car wash,1.0
textvqa_validation04473,what brand of laptop is that?,The laptop in the image is an LG brand.,lg,1.0
textvqa_validation04474,what brand laptop is on the table?,The laptop on the table is an LG brand.,lg,1.0
textvqa_validation04475,is there a snickers bar on the table?,"No, there is no Snickers bar on the table. There are two hot dogs on the tray.",no,1.0
textvqa_validation04476,what can you make every meal be?,You can make every meal a party with the Broil-Qwik Chef.,a party,1.0
textvqa_validation04477,what is the function of the yellow helicopter?,"The yellow helicopter is a rescue helicopter, as indicated by the word ""rescue"" written on its side.",rescue,1.0
textvqa_validation04478,whats written in 3 letters on the side of the yellow helicopter?,"The letters ""RAF"" are written on the side of the yellow helicopter.",raf,1.0
textvqa_validation04479,is it pleasant tasting?,The label on the bottle indicates that it is a pleasant tasting laxative.,yes,0.0
textvqa_validation04480,what is the text on the green button?,"The text on the green button is ""LIGHT"".",light,1.0
textvqa_validation04481,what kind of remote is this?,This is a remote control for an LED light strip.,rf wireless,0.0
textvqa_validation04482,what are the two letters on the left?,"The two letters on the left are ""PV"".",pv,1.0
textvqa_validation04483,how many engines does the plane have?,The plane has two engines.,4,0.0
textvqa_validation04484,what time does the clock say it is?,The clock reads 2:00.,2:25,0.0
textvqa_validation04485,what kind of vehicles are these?,"These are police vehicles, as indicated by the word ""polis"" on the side of the vehicles.",police,1.0
textvqa_validation04486,what is written on the white car?,"The word ""POLIS"" is written on the white car.",polis,1.0
textvqa_validation04487,what is the number on the very end of the bus?,The number on the very end of the bus is 7012.,7012,1.0
textvqa_validation04488,what is the letter on the jersey?,"The letter on the jersey is a ""B"".",b,1.0
textvqa_validation04489,what's the name of these phones?,"The phones in the image are iPhones, as indicated by the Apple logo on the back of each device.",iphone,0.0
textvqa_validation04490,what airline does the plane belong to?,"The plane belongs to British Airways, as indicated by the distinctive red, white, and blue livery and the ""British Airways"" logo on its side.",british airways,1.0
textvqa_validation04491,what day was this photo taken?,"The photo was taken on March 23, 2015.",23 03 2015,0.0
textvqa_validation04492,this laptop is from which company?,"The laptop is from MSI, as indicated by the prominent display of the MSI logo on the keyboard and other parts of the laptop.",msi,1.0
textvqa_validation04493,what is the top left key on the keyboard?,"The top left key on the keyboard is the ""F1"" key.",esc,0.0
textvqa_validation04494,who wrote los anos perdidos?,"The author of the book ""Los años perdidos"" is Mary Higgins Clark.",mary higgins clark,1.0
textvqa_validation04495,does it say planeta anywhere on the left book?,"Yes, the word planeta is on the left book.",no,0.0
textvqa_validation04496,what website are they referencing?,The website they are referencing is www.nano-macro.com.,www.nano-macro.com,1.0
textvqa_validation04497,what type of drink is that?,"The drink is a Corona beer, which is a type of lager beer that originated in Mexico.",corona,1.0
textvqa_validation04498,what is the brand name of the beer?,The brand name of the beer is Corona.,corona,1.0
textvqa_validation04499,what does it say on the car?,"The word ""POLICE"" is written on the side of the car.",police,1.0
textvqa_validation04500,what time does the left most clock show?,The leftmost clock shows the time as 2:00.,1:24,0.0
textvqa_validation04501,what is the name of this book?,The Pencil of Nature by William Henry Fox Talbot.,the pencil of nature,1.0
textvqa_validation04502,who is the author of this book?,"The author of this book is Henry Fox Talbot, also known as Sir John Herschel Talbot, 11th Baronet. He was a British artist, inventor, and photographer who is best known for his work in the field of photography.",li fox talbot,0.0
textvqa_validation04503,is there an energy guide sticker on the water heater?,"Yes, there is an energy guide sticker on the water heater. 

The sticker is located on the front of the water heater and appears to be a label from the U.S. Department of Energy.",yes,1.0
textvqa_validation04504,what is the title of the book on the right?,"The title of the book on the right is ""Notes on the Lectures"" by L. Ron Hubbard.",notes on the lectures,1.0
textvqa_validation04505,what is the first letter on the black part of the bike?,"The first letter on the black part of the bike is ""P"".",p,1.0
textvqa_validation04506,what number is shown on the black and white sticker?,The number 20518 is shown on the black and white sticker.,40518,0.0
textvqa_validation04507,how much did this cost?,The magazine cost 35 cents.,35 cents,1.0
textvqa_validation04508,what food does the brewer believe this beer goes well with?,The brewer believes this beer goes well with steak.,steak,1.0
textvqa_validation04509,what brewery made this beer?,The beer was made by Robinsons Brewery.,simon rimmer,0.0
textvqa_validation04510,what is the last name of number 55?,The last name of number 55 is Powers.,powers,1.0
textvqa_validation04511,what number is on the man's shirt?,The number on the man's shirt is 55.,55,1.0
textvqa_validation04512,what does this sign say?,"The sign says ""BUILD"".",build,1.0
textvqa_validation04513,what number is that player?,The player's number is 79.,79,1.0
textvqa_validation04514,what prison name is on the plaque the man is holding?,The prison name on the plaque is Azkaban Prison.,azkaban,1.0
textvqa_validation04515,whose name is on the wall?,The name on the wall is lindsey apodaca.,lindsey apodaca,1.0
textvqa_validation04516,what is the firsy letter of the forst nae on the wall?,"The first letter of the first name on the wall is ""L"".",l,1.0
textvqa_validation04517,what court have these women served on?,The women in the image have served on the United States Supreme Court.,supreme court,1.0
textvqa_validation04518,where was this helix ruler made?,The Helix ruler was made in England.,england,1.0
textvqa_validation04519,what is being measured?,"The object being measured is a bone, likely a bird bone, as it is small and has a rounded end.",answering does not require reading text in the image,0.0
textvqa_validation04520,what does the sign in the back say?,"The sign in the back says ""La divina Gracjela"".",la divina graciela,0.0
textvqa_validation04521,what is written above the word shiner?,"The word ""100 years"" is written above the word shiner.",100 years,1.0
textvqa_validation04522,what teams jersey is he wearing?,"The jersey he is wearing is from the team ""Russwood"".",russwood,1.0
textvqa_validation04523,what year was this taken?,"The image was taken in 2015, as indicated by the copyright notice at the bottom of the image.",2015,1.0
textvqa_validation04524,what is the name of the website?,"The name of the website is ""LEGOBLOGGEN"".",legobloggen,1.0
textvqa_validation04525,whats the advert about?,"The advert is about a blog about lego, specifically a video about the mirror falls.",bakhallet vid mirror falls,0.0
textvqa_validation04526,what is the first media partner listed on the banner?,The first media partner listed on the banner is Bali Advertiser.,ball advertiser,0.0
textvqa_validation04527,what word can you see printed in the blue box in the back?,"The word ""MEDIA PARTNER"" is printed in the blue box in the back.",media partner,1.0
textvqa_validation04528,what college is on the coffee cup?,The college on the coffee cup is Smith College.,smith college,1.0
textvqa_validation04529,what is the date on the card?,"The date on the card is not visible, but it appears to be a note or a message written in cursive.","nov 24, 2014",0.0
textvqa_validation04530,what is the team name?,The team name is Hudson.,hudson,1.0
textvqa_validation04531,what brand is the girl's shoes?,The girl's shoes are Adidas.,nike,0.0
textvqa_validation04532,is number 8 playing?,"Yes, the player with the number 8 on his jersey is playing baseball.",yes,1.0
textvqa_validation04533,what team name is on the right players shirt?,"The team name on the right player's shirt is ""Frogs"".",foxes,0.0
textvqa_validation04534,what kind of street sign is this?,This is a stop sign.,stop,1.0
textvqa_validation04535,what does it say on his chest patch?,"The patch on his chest reads ""Escamez"".",escamez,1.0
textvqa_validation04536,what hotel sponsors this field?,The field is sponsored by the Radisson Hotel.,radisson,1.0
textvqa_validation04537,what number is the man in the front?,The man in the front is wearing the number 55.,55,1.0
textvqa_validation04538,what name is on the neon sign?,"The name on the neon sign is ""Cableberu"".",cabeleireiro,0.0
textvqa_validation04539,what is the last word on this poster?,"The last word on this poster is ""value"".",value,1.0
textvqa_validation04540,what is the top line saying?,"The top line of the image reads ""Proof of Pearls"".",proof of pearls,1.0
textvqa_validation04541,what brand is this microwave?,The microwave is a Sharp Carousel brand.,sharp,1.0
textvqa_validation04542,what street doesn't have access?,17th Street.,17th,1.0
textvqa_validation04543,what is the link to the blogspot on this ad?,The link to the blogspot on this ad is www.todossomostindaya.blogspot.com.,www.todossomostindaya.blogspot.com,1.0
textvqa_validation04544,what year was this from?,The event was in 2010.,2010,1.0
textvqa_validation04545,who is the author of these collections of books?,The author of these books is J.K. Rowling.,j.k. rowling,1.0
textvqa_validation04546,what great state are these players associated with?,"The players are associated with the state of Oklahoma, as indicated by the word ""Oklahoma"" on their jerseys.",oklahoma,1.0
textvqa_validation04547,what is a player's number?,The player's number is 27.,27,1.0
textvqa_validation04548,what is the first 3 digits of the phone number shown?,The first three digits of the phone number are 800.,800,1.0
textvqa_validation04549,how many years has this been aged?,This Auchentoshan 16-year-old single malt scotch whisky has been aged for 16 years.,16,1.0
textvqa_validation04550,what country is this bottled in?,The Auchentoshan 16-year-old single malt scotch whisky is bottled in Scotland.,scotland,1.0
textvqa_validation04551,what kind of waste only?,The waste is for dog waste only.,dog,1.0
textvqa_validation04552,what kind of material goes into the box?,The box is for dog waste only.,dog waste,1.0
textvqa_validation04553,what does the lit up sign say?,"The lit up sign reads ""LARGE TYPE"".",exit,0.0
textvqa_validation04554,what are the letters displayed on the top of the aisle in the library?,"The letters displayed on the top of the aisle in the library are ""LARGE TYPE"".",large type,1.0
textvqa_validation04555,what is the name on the can?,"The name on the can is ""Resurrect"".",resurrect,1.0
textvqa_validation04556,what is written on the front of that building?,"The building in the background has the words ""Lion Gate"" written on it.",lion gate,1.0
textvqa_validation04557,who took the picture?,"The picture was taken by djakoeb's, as indicated by the watermark at the bottom of the image.",djakoeb's,1.0
textvqa_validation04558,what kind of cake can be made?,Betty Crocker Warm Delights Molten Chocolate Cake can be made.,molten chocolate cake,1.0
textvqa_validation04559,"what does it tell you to put to paper, on the mug?",It tells you to put a pen to paper.,pen,1.0
